時刻,マイク (Realtek USB2.0 Audio)
2023/02/12 04:37:53.402,-57.76933306933014
2023/02/12 04:37:53.527,-61.47085769144744
2023/02/12 04:37:53.666,-56.91919091829418
2023/02/12 04:37:53.793,-63.99339936321215
2023/02/12 04:37:53.920,-57.188579798174686
2023/02/12 04:37:54.060,-57.615513335364696
2023/02/12 04:37:54.200,-63.68591915061329
2023/02/12 04:37:54.338,-67.12513957650987
2023/02/12 04:37:54.477,-61.18110010194651
2023/02/12 04:37:54.602,-53.42305626707017
2023/02/12 04:37:54.740,-52.798570429492486
2023/02/12 04:37:54.878,-59.218111128979594
2023/02/12 04:37:55.019,-62.32047153811065
2023/02/12 04:37:55.144,-55.98340312650169
2023/02/12 04:37:55.284,-67.12715518983343
2023/02/12 04:37:55.410,-56.46714210303674
2023/02/12 04:37:55.549,-60.019825524051
2023/02/12 04:37:55.690,-59.31077599547102
2023/02/12 04:37:55.831,-61.442826287521875
2023/02/12 04:37:55.970,-59.62530859963077
2023/02/12 04:37:56.096,-54.871512972372216
2023/02/12 04:37:56.235,-54.891443324628135
2023/02/12 04:37:56.374,-55.4877733678496
2023/02/12 04:37:56.500,-57.579067339390605
2023/02/12 04:37:56.640,-55.88670068040039
2023/02/12 04:37:56.778,-59.90161320069956
2023/02/12 04:37:56.903,-53.846038073156286
2023/02/12 04:37:57.028,-64.99357943571535
2023/02/12 04:37:57.155,-52.203107291229756
2023/02/12 04:37:57.295,-58.48699367832105
2023/02/12 04:37:57.436,-65.2795780858342
2023/02/12 04:37:57.577,-63.35494269961558
2023/02/12 04:37:57.716,-61.23510894640298
2023/02/12 04:37:57.854,-59.67113763417336
2023/02/12 04:37:57.995,-65.42885277082087
2023/02/12 04:37:58.136,-57.30818982847782
2023/02/12 04:37:58.262,-59.18930083487261
2023/02/12 04:37:58.402,-60.02479135270096
2023/02/12 04:37:58.540,-65.84452399269769
2023/02/12 04:37:58.679,-57.844384548966346
2023/02/12 04:37:58.804,-54.8505560928954
