時刻,マイク (Realtek USB2.0 Audio)
2023/02/12 04:34:56.051,-63.71303063326379
2023/02/12 04:34:56.176,-49.1511399549319
2023/02/12 04:34:56.317,-56.22602140649852
2023/02/12 04:34:56.459,-62.20971019613706
2023/02/12 04:34:56.598,-60.53930322022484
2023/02/12 04:34:56.725,-61.96852796325664
2023/02/12 04:34:56.866,-60.557959839587674
2023/02/12 04:34:57.007,-68.18252943789163
2023/02/12 04:34:57.147,-53.17242397430128
2023/02/12 04:34:57.274,-56.1185078899905
2023/02/12 04:34:57.414,-65.57683533551901
2023/02/12 04:34:57.540,-59.9306106002458
2023/02/12 04:34:57.677,-50.510927076437724
2023/02/12 04:34:57.819,-61.92675260868634
2023/02/12 04:34:57.958,-61.35020888414172
2023/02/12 04:34:58.097,-62.94679360049124
2023/02/12 04:34:58.224,-54.827996206261346
2023/02/12 04:34:58.365,-56.945705025802205
2023/02/12 04:34:58.506,-64.7361511349287
2023/02/12 04:34:58.631,-67.65326875026078
2023/02/12 04:34:58.770,-62.91302456531135
2023/02/12 04:34:58.910,-63.939466357423456
2023/02/12 04:34:59.049,-56.60105948355848
2023/02/12 04:34:59.174,-60.054462537938356
2023/02/12 04:34:59.315,-58.08703534180263
2023/02/12 04:34:59.455,-54.963882442301895
2023/02/12 04:34:59.580,-62.89645861797475
2023/02/12 04:34:59.720,-60.003289465705755
2023/02/12 04:34:59.860,-59.073952297560766
2023/02/12 04:35:00.000,-57.54153474096818
2023/02/12 04:35:00.125,-61.16434177837475
2023/02/12 04:35:00.281,-55.93517462697554
2023/02/12 04:35:00.406,-65.40950945316003
2023/02/12 04:35:00.531,-58.502530088364956
2023/02/12 04:35:00.671,-60.0775544447079
2023/02/12 04:35:00.810,-62.66005287354226
2023/02/12 04:35:00.950,-60.10484415582616
2023/02/12 04:35:01.076,-53.92821300386519
2023/02/12 04:35:01.216,-62.06788153733633
2023/02/12 04:35:01.342,-61.81305760414389
